id,zip,primary_city,state,county,timezone,latitude,longitude,country,estimated_population
25658,58442,Gackle,ND,Logan County,America/Chicago,46.62,-99.14,US,0
25659,58443,Glenfield,ND,Foster County,America/Chicago,47.45,-98.56,US,0
25660,58444,Goodrich,ND,Sheridan County,America/Chicago,47.47,-100.12,US,0
25661,58445,Grace City,ND,Foster County,America/Chicago,47.55,-98.8,US,0
25662,58448,Hannaford,ND,Griggs County,America/Chicago,47.31,-98.18,US,0
25663,58451,Hurdsfield,ND,Wells County,America/Chicago,47.44,-99.93,US,0
25664,58452,Jessie,ND,Griggs County,America/Chicago,47.54,-98.23,US,0
25665,58454,Jud,ND,Lamoure County,America/Chicago,46.52,-98.89,US,0
25666,58455,Kensal,ND,Stutsman County,America/Chicago,47.3,-98.73,US,0
25667,58456,Kulm,ND,Dickey County,America/Chicago,46.3,-98.94,US,471
25668,58458,Lamoure,ND,Lamoure County,America/Chicago,46.37,-98.28,US,1039
25669,58460,Lehr,ND,McIntosh County,,46.28,-99.35,US,0
25670,58461,Litchville,ND,Barnes County,America/Chicago,46.65,-98.19,US,0
25671,58463,Mcclusky,ND,Sheridan County,America/Chicago,47.48,-100.44,US,565
25672,58464,Mchenry,ND,Foster County,America/Chicago,47.57,-98.59,US,0
25673,58466,Marion,ND,Lamoure County,,46.6,-98.33,US,0
25674,58467,Medina,ND,Stutsman County,America/Chicago,46.89,-99.3,US,500
25675,58472,Montpelier,ND,Stutsman County,,46.69,-98.58,US,0
25676,58474,Oakes,ND,Dickey County,,46.13,-98.08,US,2257
25677,58475,Pettibone,ND,Kidder County,America/Chicago,47.11,-99.52,US,0
25678,58476,Pingree,ND,Stutsman County,America/Chicago,47.16,-98.9,US,0
25679,58477,Regan,ND,Burleigh County,America/Chicago,47.15,-100.52,US,0
25680,58478,Robinson,ND,Kidder County,America/Chicago,47.14,-99.78,US,0
25681,58479,Rogers,ND,Barnes County,America/Chicago,47.07,-98.2,US,0
25682,58480,Sanborn,ND,Barnes County,America/Chicago,46.94,-98.22,US,0
25683,58481,Spiritwood,ND,Stutsman County,,46.93,-98.5,US,0
25684,58482,Steele,ND,Kidder County,America/Chicago,46.85,-99.91,US,834
25685,58483,Streeter,ND,Stutsman County,America/Chicago,46.65,-99.35,US,0
25686,58484,Sutton,ND,Griggs County,America/Chicago,47.4,-98.43,US,0
25687,58486,Sykeston,ND,Wells County,America/Chicago,47.46,-99.39,US,0
25688,58487,Tappen,ND,Kidder County,America/Chicago,46.87,-99.62,US,0
25689,58488,Tuttle,ND,Kidder County,America/Chicago,47.14,-99.99,US,0
25690,58490,Verona,ND,Lamoure County,America/Chicago,46.36,-98.07,US,0
25691,58492,Wimbledon,ND,Barnes County,,47.17,-98.45,US,0
25692,58494,Wing,ND,Burleigh County,America/Chicago,47.14,-100.28,US,0
25693,58495,Wishek,ND,McIntosh County,,46.25,-99.55,US,1118
25694,58496,Woodworth,ND,Stutsman County,America/Chicago,47.14,-99.3,US,0
25695,58497,Ypsilanti,ND,Stutsman County,America/Chicago,46.78,-98.55,US,0
25696,58501,Bismarck,ND,Burleigh County,America/Chicago,46.8,-100.76,US,22915
25697,58502,Bismarck,ND,Burleigh County,America/Chicago,46.8,-100.76,US,1168
25698,58503,Bismarck,ND,Burleigh County,America/Chicago,46.91,-100.75,US,21583
25699,58504,Bismarck,ND,Burleigh County,America/Chicago,46.8,-100.76,US,19832
25700,58505,Bismarck,ND,Burleigh County,America/Chicago,46.8,-100.76,US,0
25701,58506,Bismarck,ND,Burleigh County,America/Chicago,46.8,-100.76,US,0
25702,58507,Bismarck,ND,Burleigh County,America/Chicago,46.8,-100.76,US,0
25703,58520,Almont,ND,Morton County,,46.72,-101.5,US,0
25704,58521,Baldwin,ND,Burleigh County,America/Chicago,46.97,-100.75,US,558
25705,58523,Beulah,ND,Mercer County,America/Denver,47.26,-101.77,US,3203
25706,58524,Braddock,ND,Emmons County,America/Chicago,46.56,-100.08,US,0
25707,58528,Cannon Ball,ND,Sioux County,,46.31,-100.63,US,0
25708,58529,Carson,ND,Grant County,America/Denver,46.42,-101.57,US,521
25709,58530,Center,ND,Oliver County,America/North_Dakota/Center,47.11,-101.29,US,1058
25710,58531,Coleharbor,ND,McLean County,America/Chicago,47.54,-101.22,US,0
25711,58532,Driscoll,ND,Burleigh County,America/Chicago,46.85,-100.13,US,0
25712,58533,Elgin,ND,Grant County,America/Denver,46.4,-101.84,US,772
25713,58535,Flasher,ND,Morton County,,46.45,-101.23,US,468
25714,58538,Fort Yates,ND,Sioux County,,46.08,-100.63,US,1600
25715,58540,Garrison,ND,McLean County,America/Chicago,47.65,-101.42,US,1943
25716,58541,Golden Valley,ND,Mercer County,America/Denver,47.29,-102.06,US,0
25717,58542,Hague,ND,Emmons County,America/Chicago,46.02,-99.99,US,0
25718,58544,Hazelton,ND,Emmons County,America/Chicago,46.48,-100.27,US,0
25719,58545,Hazen,ND,Mercer County,America/Denver,47.29,-101.62,US,3178
25720,58549,Kintyre,ND,Emmons County,America/Chicago,46.55,-99.95,US,0
25721,58552,Linton,ND,Emmons County,America/Chicago,46.26,-100.23,US,1498
25722,58554,Mandan,ND,Morton County,,46.82,-100.88,US,19270
25723,58558,Menoken,ND,Burleigh County,America/Chicago,46.81,-100.51,US,697
25724,58559,Mercer,ND,McLean County,America/Chicago,47.49,-100.71,US,0
25725,58560,Moffit,ND,Burleigh County,America/Chicago,46.68,-100.28,US,0
25726,58561,Napoleon,ND,Logan County,America/Chicago,46.5,-99.76,US,868
25727,58562,New Leipzig,ND,Grant County,America/Denver,46.37,-101.95,US,0
25728,58563,New Salem,ND,Morton County,,46.84,-101.41,US,1722
25729,58564,Raleigh,ND,Grant County,America/Denver,46.36,-101.3,US,0
25730,58565,Riverdale,ND,McLean County,,47.49,-101.36,US,0
25731,58566,Saint Anthony,ND,Morton County,,46.58,-100.89,US,0
25732,58568,Selfridge,ND,Sioux County,,46.04,-100.92,US,0
25733,58569,Shields,ND,Grant County,America/Denver,46.23,-101.13,US,0
25734,58570,Solen,ND,Sioux County,,46.38,-100.79,US,0
25735,58571,Stanton,ND,Mercer County,America/Denver,47.31,-101.38,US,516
25736,58572,Sterling,ND,Burleigh County,America/Chicago,46.81,-100.28,US,0
25737,58573,Strasburg,ND,Emmons County,America/Chicago,46.13,-100.16,US,486
25738,58575,Turtle Lake,ND,McLean County,America/Chicago,47.52,-100.89,US,779
25739,58576,Underwood,ND,McLean County,America/Chicago,47.45,-101.14,US,765
25740,58577,Washburn,ND,McLean County,America/Chicago,47.29,-101.02,US,1536
25741,58579,Wilton,ND,McLean County,,47.15,-100.78,US,1033
25742,58580,Zap,ND,Mercer County,America/Denver,47.28,-101.92,US,0
25743,58581,Zeeland,ND,McIntosh County,America/Chicago,45.97,-99.83,US,0
25744,58601,Dickinson,ND,Stark County,America/Denver,46.88,-102.78,US,16638
25745,58602,Dickinson,ND,Stark County,America/Denver,46.88,-102.78,US,663
25746,58620,Amidon,ND,Slope County,America/Denver,46.48,-103.31,US,0
25747,58621,Beach,ND,Golden Valley County,America/Denver,46.91,-104,US,1119
25748,58622,Belfield,ND,Stark County,,46.88,-103.19,US,1382
25749,58623,Bowman,ND,Bowman County,America/Denver,46.18,-103.4,US,2072
25750,58625,Dodge,ND,Dunn County,America/Denver,47.3,-102.2,US,0
25751,58626,Dunn Center,ND,Dunn County,America/Denver,47.35,-102.62,US,0
25752,58627,Fairfield,ND,Billings County,America/Denver,47.18,-103.21,US,0
25753,58630,Gladstone,ND,Stark County,,46.86,-102.56,US,0
25754,58631,Glen Ullin,ND,Morton County,,46.81,-101.83,US,956
25755,58632,Golva,ND,Golden Valley County,America/Denver,46.73,-103.98,US,0
25756,58634,Grassy Butte,ND,McKenzie County,,47.4,-103.25,US,0
25757,58636,Halliday,ND,Dunn County,America/Denver,47.35,-102.33,US,499
25758,58638,Hebron,ND,Morton County,,46.9,-102.04,US,844
25759,58639,Hettinger,ND,Adams County,America/Denver,46,-102.63,US,1674
25760,58640,Killdeer,ND,Dunn County,America/Denver,47.36,-102.75,US,1121
25761,58641,Lefor,ND,Stark County,America/Denver,46.68,-102.55,US,0
25762,58642,Manning,ND,Dunn County,America/Denver,47.23,-102.76,US,0
25763,58643,Marmarth,ND,Slope County,America/Denver,46.29,-103.93,US,0
25764,58644,Marshall,ND,Dunn County,America/Denver,47.13,-102.33,US,0
25765,58645,Medora,ND,Billings County,America/Denver,46.91,-103.52,US,0
25766,58646,Mott,ND,Hettinger County,America/Denver,46.37,-102.31,US,970
25767,58647,New England,ND,Hettinger County,,46.54,-102.86,US,908
25768,58649,Reeder,ND,Adams County,America/Denver,46.1,-102.94,US,0
25769,58650,Regent,ND,Hettinger County,America/Denver,46.42,-102.55,US,0
25770,58651,Rhame,ND,Bowman County,America/Denver,46.23,-103.65,US,0
25771,58652,Richardton,ND,Stark County,America/Denver,46.88,-102.31,US,852
25772,58653,Scranton,ND,Bowman County,America/Denver,46.14,-103.14,US,510
25773,58654,Sentinel Butte,ND,Golden Valley County,America/Denver,46.91,-103.84,US,0
25774,58655,South Heart,ND,Stark County,America/Denver,46.86,-102.99,US,466
25775,58656,Taylor,ND,Stark County,America/Denver,46.9,-102.42,US,0
25776,58701,Minot,ND,Ward County,America/Chicago,48.23,-101.29,US,22685
25777,58702,Minot,ND,Ward County,America/Chicago,48.23,-101.29,US,1165
25778,58703,Minot,ND,Ward County,America/Chicago,48.23,-101.29,US,15365
25779,58704,Minot Afb,ND,Ward County,America/Chicago,48.41,-101.33,US,3198
25780,58705,Minot Afb,ND,Ward County,America/Chicago,48.41,-101.33,US,788
25781,58707,Minot,ND,Ward County,America/Chicago,48.23,-101.29,US,0
25782,58710,Anamoose,ND,McHenry County,,47.88,-100.24,US,0
25783,58711,Antler,ND,Bottineau County,America/Chicago,48.97,-101.28,US,0
25784,58712,Balfour,ND,McHenry County,America/Chicago,47.95,-100.53,US,0
25785,58713,Bantry,ND,McHenry County,America/Chicago,48.49,-100.6,US,0
25786,58716,Benedict,ND,McLean County,America/Chicago,47.83,-101.08,US,0
25787,58718,Berthold,ND,Ward County,,48.31,-101.73,US,882
25788,58721,Bowbells,ND,Burke County,America/Chicago,48.8,-102.24,US,472
25789,58722,Burlington,ND,Ward County,America/Chicago,48.27,-101.42,US,1337
25790,58723,Butte,ND,Sheridan County,,47.83,-100.66,US,0
25791,58725,Carpio,ND,Ward County,,48.44,-101.71,US,0
25792,58727,Columbus,ND,Burke County,America/Chicago,48.9,-102.78,US,0
25793,58730,Crosby,ND,Divide County,America/Chicago,48.91,-103.29,US,1095
25794,58731,Deering,ND,McHenry County,America/Chicago,48.39,-101.04,US,0
25795,58733,Des Lacs,ND,Ward County,America/Chicago,48.25,-101.56,US,0
25796,58734,Donnybrook,ND,Ward County,,48.5,-101.88,US,0
25797,58735,Douglas,ND,McLean County,America/Chicago,47.85,-101.5,US,0
25798,58736,Drake,ND,McHenry County,America/Chicago,47.92,-100.37,US,0
25799,58737,Flaxton,ND,Burke County,America/Chicago,48.89,-102.39,US,0
25800,58740,Glenburn,ND,Renville County,,48.51,-101.22,US,669
25801,58741,Granville,ND,McHenry County,America/Chicago,48.26,-100.84,US,486
25802,58744,Karlsruhe,ND,McHenry County,America/Chicago,48.09,-100.61,US,0
25803,58746,Kenmare,ND,Ward County,,48.67,-102.08,US,1453
25804,58748,Kramer,ND,Bottineau County,America/Chicago,48.69,-100.7,US,0
25805,58750,Lansford,ND,Bottineau County,,48.62,-101.37,US,0
25806,58752,Lignite,ND,Burke County,America/Chicago,48.87,-102.56,US,0
25807,58755,Mcgregor,ND,Williams County,America/Chicago,48.6,-102.93,US,0
25808,58756,Makoti,ND,Ward County,America/Chicago,47.96,-101.8,US,0
25809,58757,Mandaree,ND,McKenzie County,,47.73,-102.67,US,0
25810,58758,Martin,ND,Sheridan County,,47.82,-100.11,US,0
25811,58759,Max,ND,McLean County,America/Chicago,47.81,-101.29,US,669
25812,58760,Maxbass,ND,Bottineau County,America/Chicago,48.72,-101.14,US,0
25813,58761,Mohall,ND,Renville County,America/Chicago,48.76,-101.51,US,945
25814,58762,Newburg,ND,Bottineau County,America/Chicago,48.71,-100.91,US,0
25815,58763,New Town,ND,Mountrail County,America/Chicago,47.98,-102.49,US,2581
25816,58765,Noonan,ND,Divide County,America/Chicago,48.89,-103.01,US,0
25817,58768,Norwich,ND,McHenry County,,48.25,-100.98,US,0
25818,58769,Palermo,ND,Mountrail County,America/Chicago,48.33,-102.22,US,0
25819,58770,Parshall,ND,Mountrail County,America/Chicago,47.95,-102.13,US,955
25820,58771,Plaza,ND,Mountrail County,America/Chicago,48.02,-101.95,US,0
25821,58772,Portal,ND,Burke County,America/Chicago,48.99,-102.54,US,0
25822,58773,Powers Lake,ND,Burke County,America/Chicago,48.56,-102.64,US,608
25823,58775,Roseglen,ND,McLean County,America/Chicago,47.75,-101.83,US,0
25824,58776,Ross,ND,Mountrail County,America/Chicago,48.31,-102.54,US,0
25825,58778,Ruso,ND,McLean County,America/Chicago,47.83,-100.93,US,0
25826,58779,Ryder,ND,McLean County,,47.91,-101.67,US,0
25827,58781,Sawyer,ND,Ward County,America/Chicago,48.08,-101.05,US,602
25828,58782,Sherwood,ND,Renville County,America/Chicago,48.96,-101.63,US,0
25829,58783,Souris,ND,Bottineau County,America/Chicago,48.91,-100.68,US,0
25830,58784,Stanley,ND,Mountrail County,America/Chicago,48.31,-102.38,US,1543
25831,58785,Surrey,ND,Ward County,America/Chicago,48.23,-101.13,US,986
25832,58787,Tolley,ND,Renville County,America/Chicago,48.73,-101.82,US,0
25833,58788,Towner,ND,McHenry County,America/Chicago,48.34,-100.4,US,954
25834,58789,Upham,ND,McHenry County,America/Chicago,48.58,-100.72,US,0
25835,58790,Velva,ND,McHenry County,America/Chicago,48.05,-100.93,US,1386
25836,58792,Voltaire,ND,McHenry County,America/Chicago,48.01,-100.84,US,0
25837,58793,Westhope,ND,Bottineau County,America/Chicago,48.91,-101.01,US,572
25838,58794,White Earth,ND,Mountrail County,America/Chicago,48.38,-102.77,US,0
25839,58795,Wildrose,ND,Williams County,America/Chicago,48.62,-103.18,US,0
25840,58801,Williston,ND,Williams County,America/Chicago,48.16,-103.63,US,13634
25841,58802,Williston,ND,Williams County,America/Chicago,48.16,-103.63,US,1458
25842,58830,Alamo,ND,Williams County,America/Chicago,48.58,-103.46,US,0
25843,58831,Alexander,ND,McKenzie County,,47.84,-103.64,US,0
25844,58833,Ambrose,ND,Divide County,America/Chicago,48.95,-103.48,US,0
25845,58835,Arnegard,ND,McKenzie County,,47.8,-103.43,US,0
25846,58838,Cartwright,ND,McKenzie County,,47.86,-103.93,US,0
25847,58843,Epping,ND,Williams County,America/Chicago,48.28,-103.35,US,0
25848,58844,Fortuna,ND,Divide County,America/Chicago,48.91,-103.77,US,0
25849,58845,Grenora,ND,Divide County,,48.61,-103.93,US,0
25850,58847,Keene,ND,McKenzie County,,47.93,-102.95,US,0
25851,58849,Ray,ND,Williams County,America/Chicago,48.34,-103.16,US,725
25852,58852,Tioga,ND,Williams County,America/Chicago,48.39,-102.93,US,1433
25853,58853,Trenton,ND,Williams County,America/Chicago,48.06,-103.85,US,0
25854,58854,Watford City,ND,McKenzie County,,47.8,-103.27,US,2375
25855,58856,Zahl,ND,Williams County,America/Chicago,48.56,-103.68,US,0
25856,59001,Absarokee,MT,Stillwater County,America/Denver,45.5,-109.56,US,1377
25857,59002,Acton,MT,Yellowstone County,America/Denver,45.98,-108.68,US,0
25858,59003,Ashland,MT,Rosebud County,America/Denver,45.45,-106.21,US,861
25859,59004,Ashland,MT,Rosebud County,America/Denver,45.62,-106.31,US,0
25860,59006,Ballantine,MT,Yellowstone County,America/Denver,45.89,-108.09,US,723
25861,59007,Bearcreek,MT,Carbon County,America/Denver,45.13,-109.15,US,0
25862,59008,Belfry,MT,Carbon County,America/Denver,45.1,-109.01,US,0
25863,59010,Bighorn,MT,Treasure County,America/Denver,46.01,-107.31,US,0
25864,59011,Big Timber,MT,Sweet Grass County,America/Denver,45.96,-109.85,US,2695
25865,59012,Birney,MT,Rosebud County,America/Denver,45.27,-106.6,US,0
25866,59013,Boyd,MT,Carbon County,America/Denver,45.43,-109.06,US,0
25867,59014,Bridger,MT,Carbon County,America/Denver,45.18,-108.54,US,1195
25868,59015,Broadview,MT,Yellowstone County,America/Denver,46.07,-108.87,US,462
25869,59016,Busby,MT,Big Horn County,America/Denver,45.44,-107.04,US,519
25870,59018,Clyde Park,MT,Park County,America/Denver,45.86,-110.65,US,524
25871,59019,Columbus,MT,Stillwater County,America/Denver,45.72,-109.23,US,3449
25872,59020,Cooke City,MT,Park County,America/Denver,45.08,-109.9,US,0
25873,59022,Crow Agency,MT,Big Horn County,America/Denver,45.62,-107.32,US,2070
25874,59024,Custer,MT,Yellowstone County,America/Denver,46.25,-107.74,US,0
25875,59025,Decker,MT,Big Horn County,America/Denver,45.12,-106.64,US,0
25876,59026,Edgar,MT,Carbon County,America/Denver,45.44,-108.68,US,0
25877,59027,Emigrant,MT,Park County,America/Denver,45.28,-110.86,US,769
25878,59028,Fishtail,MT,Stillwater County,America/Denver,45.33,-109.67,US,0
25879,59029,Fromberg,MT,Carbon County,America/Denver,45.39,-108.79,US,585
25880,59030,Gardiner,MT,Park County,America/Denver,45.03,-110.7,US,1136
25881,59031,Garryowen,MT,Big Horn County,America/Denver,45.5,-107.26,US,0
25882,59032,Grass Range,MT,Fergus County,America/Denver,47.02,-108.88,US,0
25883,59033,Greycliff,MT,Sweet Grass County,America/Denver,45.72,-109.75,US,0
25884,59034,Hardin,MT,Big Horn County,America/Denver,45.75,-107.79,US,3466
25885,59035,Fort Smith,MT,Big Horn County,America/Denver,45.24,-107.93,US,0
25886,59036,Harlowton,MT,Wheatland County,America/Denver,46.48,-109.88,US,1279
25887,59037,Huntley,MT,Yellowstone County,America/Denver,45.82,-108.22,US,1477
25888,59038,Hysham,MT,Treasure County,America/Denver,46,-107.12,US,544
25889,59039,Ingomar,MT,Rosebud County,America/Denver,46.66,-107.46,US,0
25890,59041,Joliet,MT,Carbon County,America/Denver,45.48,-108.99,US,1638
25891,59043,Lame Deer,MT,Rosebud County,America/Denver,45.52,-106.61,US,1908
25892,59044,Laurel,MT,Yellowstone County,America/Denver,45.6,-108.68,US,9257
25893,59046,Lavina,MT,Golden Valley County,America/Denver,46.44,-109,US,0
25894,59047,Livingston,MT,Park County,America/Denver,45.7,-110.53,US,9854
25895,59050,Lodge Grass,MT,Big Horn County,America/Denver,45.22,-107.42,US,1373
25896,59052,Mc Leod,MT,Sweet Grass County,America/Denver,45.44,-110.2,US,0
25897,59053,Martinsdale,MT,Meagher County,America/Denver,46.47,-110.53,US,0
25898,59054,Melstone,MT,Musselshell County,America/Denver,46.57,-107.93,US,0
25899,59055,Melville,MT,Sweet Grass County,America/Denver,46.12,-109.83,US,0
25900,59057,Molt,MT,Stillwater County,America/Denver,45.85,-108.94,US,588
25901,59058,Mosby,MT,Garfield County,America/Denver,47.08,-107.8,US,0
25902,59059,Musselshell,MT,Musselshell County,America/Denver,46.42,-108.05,US,0
25903,59061,Nye,MT,Stillwater County,America/Denver,45.36,-109.81,US,0
25904,59062,Otter,MT,Powder River County,America/Denver,45.14,-106.08,US,0
25905,59063,Park City,MT,Stillwater County,America/Denver,45.65,-108.97,US,1650
25906,59064,Pompeys Pillar,MT,Yellowstone County,America/Denver,45.91,-107.93,US,0
25907,59065,Pray,MT,Park County,America/Denver,45.31,-110.76,US,0
25908,59066,Pryor,MT,Big Horn County,America/Denver,45.34,-108.43,US,609
25909,59067,Rapelje,MT,Stillwater County,America/Denver,45.95,-109.27,US,0
25910,59068,Red Lodge,MT,Carbon County,America/Denver,45.19,-109.24,US,3039
25911,59069,Reed Point,MT,Stillwater County,America/Denver,45.63,-109.63,US,467
25912,59070,Roberts,MT,Carbon County,America/Denver,45.34,-109.16,US,863
25913,59071,Roscoe,MT,Carbon County,America/Denver,45.29,-109.56,US,0
25914,59072,Roundup,MT,Musselshell County,America/Denver,46.44,-108.51,US,3141
25915,59073,Roundup,MT,Musselshell County,America/Denver,46.5,-108.21,US,0
25916,59074,Ryegate,MT,Golden Valley County,America/Denver,46.39,-109.38,US,445
25917,59075,Saint Xavier,MT,Big Horn County,America/Denver,45.36,-108.02,US,0
25918,59076,Sanders,MT,Treasure County,America/Denver,46.27,-107.07,US,0
25919,59077,Sand Springs,MT,Garfield County,America/Denver,47.14,-107.59,US,0
25920,59078,Shawmut,MT,Wheatland County,America/Denver,46.39,-109.56,US,0
25921,59079,Shepherd,MT,Yellowstone County,America/Denver,46.05,-108.38,US,2772
25922,59081,Silver Gate,MT,Park County,America/Denver,45.01,-109.96,US,0
25923,59082,Springdale,MT,Sweet Grass County,America/Denver,45.73,-110.22,US,0
25924,59083,Sumatra,MT,Rosebud County,America/Denver,46.61,-107.55,US,0
25925,59084,Teigen,MT,Petroleum County,America/Denver,47.03,-108.61,US,0
25926,59085,Two Dot,MT,Wheatland County,America/Denver,46.47,-110.07,US,0
25927,59086,Wilsall,MT,Park County,America/Denver,46.06,-110.59,US,630
25928,59087,Winnett,MT,Petroleum County,America/Denver,47.11,-108.22,US,0
25929,59088,Worden,MT,Yellowstone County,America/Denver,46.12,-108.09,US,1048
25930,59089,Wyola,MT,Big Horn County,America/Denver,45.1,-107.41,US,0
25931,59101,Billings,MT,Yellowstone County,America/Denver,45.65,-108.38,US,28978
25932,59102,Billings,MT,Yellowstone County,America/Denver,45.76,-108.57,US,38624
25933,59103,Billings,MT,Yellowstone County,America/Denver,45.63,-108.36,US,960
25934,59104,Billings,MT,Yellowstone County,America/Denver,45.77,-108.58,US,872
25935,59105,Billings,MT,Yellowstone County,America/Denver,45.87,-108.47,US,24609
